Index,Image_name,PSNR,SSIM
692,data_14566.png,41.46762564,0.932655692
14,data_10027.png,41.46747348,0.930476069
1298,data_5237.png,41.46505547,0.932211518
35,data_10431.png,41.4627636,0.92982024
1141,data_400.png,41.46015146,0.928801417
1649,data_7928.png,41.45886374,0.932568431
77,data_10566.png,41.45642606,0.93501091
1737,data_9239.png,41.45348539,0.931147218
1640,data_7919.png,41.45146402,0.934253693
678,data_14552.png,41.44564722,0.931553066
70,data_10559.png,41.44251334,0.932700157
1248,data_4875.png,41.43731696,0.928409815
29,data_10425.png,41.4262224,0.931320667
253,data_1159.png,41.42605381,0.937092483
251,data_11572.png,41.41977041,0.934305131
59,data_10548.png,41.41966,0.929818809
1239,data_4866.png,41.41727335,0.928744316
684,data_14558.png,41.41514718,0.932240486
223,data_11522.png,41.41467901,0.927755296
559,data_13341.png,41.40844658,0.93176192
656,data_13988.png,41.4053692,0.930074692
1036,data_3442.png,41.39887507,0.928640068
1242,data_4869.png,41.39822626,0.928294122
631,data_13818.png,41.39404432,0.930089176
556,data_13338.png,41.39380003,0.930648267
315,data_12434.png,41.38747252,0.933889091
1142,data_401.png,41.3872673,0.927629173
1043,data_3449.png,41.38708549,0.929172158
1544,data_7474.png,41.37943023,0.954514742
713,data_14915.png,41.37329597,0.929472327
642,data_13829.png,41.37158053,0.937675714
7,data_10020.png,41.3627855,0.929592311
748,data_14950.png,41.35734665,0.931414127
1246,data_4873.png,41.356857,0.927870154
686,data_14560.png,41.35652961,0.93168354
677,data_14551.png,41.34602012,0.933017135
80,data_10569.png,41.33922034,0.928787351
543,data_13325.png,41.33668338,0.936290443
714,data_14916.png,41.33465493,0.9299137
1344,data_5319.png,41.33182973,0.931536555
1665,data_8207.png,41.33021772,0.927767456
954,data_288.png,41.32553219,0.92659843
654,data_13986.png,41.32392878,0.929614961
1489,data_7241.png,41.32350415,0.935827374
1749,data_98.png,41.32312669,0.927907825
1304,data_5243.png,41.32015911,0.931505084
1286,data_4966.png,41.31812856,0.928486824
248,data_1157.png,41.31701945,0.93170619
1659,data_8201.png,41.31568012,0.927011251
1499,data_7258.png,41.31512591,0.934372127
632,data_13819.png,41.31338921,0.931097746
560,data_13342.png,41.30703942,0.931626201
91,data_10580.png,41.30375895,0.930844784
699,data_14573.png,41.30009906,0.932110667
39,data_10435.png,41.29593543,0.926254869
970,data_2951.png,41.29257255,0.930020571
1241,data_4868.png,41.29237035,0.926943004
1671,data_8213.png,41.27795557,0.925731599
22,data_102.png,41.26781781,0.925728679
1506,data_7265.png,41.25683968,0.929045916
1731,data_9233.png,41.25557822,0.930752754
737,data_14939.png,41.25531045,0.940953255
224,data_11523.png,41.25226308,0.931766033
1340,data_5315.png,41.25045717,0.935573041
60,data_10549.png,41.25019035,0.927428722
534,data_13290.png,41.24339291,0.926591098
1539,data_7469.png,41.23545117,0.951359928
1726,data_9034.png,41.23491663,0.928770423
1666,data_8208.png,41.23271076,0.928064525
1423,data_6282.png,41.23090053,0.927033424
1397,data_5960.png,41.23035073,0.926980376
975,data_2956.png,41.229898,0.928140342
567,data_13609.png,41.22674545,0.926666856
1439,data_6298.png,41.22075689,0.925263405
1562,data_7492.png,41.21609049,0.941274643
558,data_13340.png,41.21494892,0.927612722
6,data_10019.png,41.21441281,0.927137554
1450,data_64.png,41.20736125,0.93720597
243,data_11565.png,41.20708888,0.930513859
68,data_10557.png,41.20614927,0.927016139
388,data_12603.png,41.20021265,0.927061558
1664,data_8206.png,41.1993993,0.926995277
42,data_10438.png,41.19643769,0.928122222
1240,data_4867.png,41.19448278,0.9273628
64,data_10553.png,41.19107649,0.927808642
1734,data_9236.png,41.19036686,0.933524013
1490,data_7242.png,41.18945684,0.937967241
20,data_10033.png,41.18938686,0.934749365
92,data_10581.png,41.18874662,0.930553913
1427,data_6286.png,41.18864244,0.924664855
45,data_10441.png,41.18727809,0.926201522
750,data_14952.png,41.18353578,0.933282554
1342,data_5317.png,41.18320475,0.930166602
655,data_13987.png,41.1786116,0.928143144
690,data_14564.png,41.176495,0.940572679
1405,data_5968.png,41.17003599,0.92415446
1301,data_5240.png,41.16671908,0.928563297
307,data_12426.png,41.166485,0.929820895
1337,data_5312.png,41.16594417,0.929425418
66,data_10555.png,41.16342331,0.926385522
1500,data_7259.png,41.16159922,0.933078229
957,data_291.png,41.15930155,0.927414536
1643,data_7922.png,41.1576661,0.928918064
338,data_12520.png,41.15447887,0.928052366
707,data_14581.png,41.15391444,0.934481382
769,data_14987.png,41.153227,0.930777431
1736,data_9238.png,41.1508878,0.928702056
1730,data_92.png,41.14234948,0.926699162
1256,data_4936.png,41.13181821,0.932384908
274,data_11958.png,41.12805396,0.925416946
1037,data_3443.png,41.12744747,0.926542938
1729,data_91.png,41.12660598,0.92482847
1472,data_7224.png,41.12531921,0.932336986
555,data_13337.png,41.12331596,0.92817229
971,data_2952.png,41.12225259,0.928714633
329,data_12511.png,41.11831578,0.926965594
977,data_2958.png,41.11661892,0.932198703
219,data_11519.png,41.11374962,0.929092348
969,data_2950.png,41.11324912,0.925620437
1383,data_5358.png,41.1101444,0.931099653
1306,data_5245.png,41.10837336,0.926010132
1470,data_7222.png,41.10676958,0.934322059
1310,data_5249.png,41.10658024,0.925685167
1038,data_3444.png,41.1026871,0.924715221
1176,data_4803.png,41.10108747,0.931790709
319,data_12438.png,41.10089492,0.926672816
1417,data_61.png,41.1000183,0.934903026
69,data_10558.png,41.09702732,0.926811337
1663,data_8205.png,41.09375306,0.924029469
744,data_14946.png,41.09008071,0.930656314
1436,data_6295.png,41.08745632,0.925008953
865,data_16105.png,41.08219086,0.938895345
994,data_3088.png,41.0819264,0.927154422
1389,data_5364.png,41.07773611,0.929179192
431,data_12646.png,41.0765311,0.937903762
275,data_11959.png,41.07595379,0.925442576
531,data_13287.png,41.0737541,0.928437471
261,data_1167.png,41.07367394,0.927534342
1148,data_4375.png,41.07208346,0.926183701
1305,data_5244.png,41.07119305,0.923458934
1127,data_386.png,41.06624428,0.9237293
568,data_13610.png,41.06595462,0.925078571
745,data_14947.png,41.06031949,0.932862699
85,data_10574.png,41.05670222,0.930071056
244,data_11566.png,41.05568193,0.93013823
401,data_12616.png,41.05424788,0.927598178
1626,data_7905.png,41.05031485,0.926843345
1478,data_7230.png,41.05029787,0.933373153
1041,data_3447.png,41.04729676,0.927188873
1460,data_7212.png,41.04649559,0.937468648
469,data_12739.png,41.04577093,0.925274849
423,data_12638.png,41.04413385,0.934925914
1001,data_3095.png,41.04047903,0.928155899
1412,data_5975.png,41.03697746,0.922051609
1247,data_4874.png,41.03567454,0.925948858
31,data_10427.png,41.03550213,0.927996814
1745,data_94.png,41.03512052,0.924699187
1632,data_7911.png,41.03247306,0.929937959
393,data_12608.png,41.0220648,0.92451942
520,data_13276.png,41.01742477,0.928303242
1235,data_4862.png,41.01603576,0.971114635
1297,data_5236.png,41.01279624,0.928038538
1501,data_7260.png,41.01213616,0.927262723
650,data_13867.png,41.01130864,0.925521851
221,data_11520.png,41.01029074,0.923814714
1421,data_6280.png,41.00566133,0.926019073
530,data_13286.png,41.00361356,0.929526329
1507,data_7266.png,41.00216793,0.92948097
408,data_12623.png,41.00023406,0.925438106
1178,data_4805.png,40.99770141,0.929328382
1644,data_7923.png,40.99528499,0.925905585
467,data_12737.png,40.99491501,0.924164474
640,data_13827.png,40.99479021,0.937017143
8,data_10021.png,40.99157227,0.92662704
1748,data_97.png,40.98957897,0.924562454
1744,data_93.png,40.98844957,0.925180137
505,data_12775.png,40.98723946,0.935074508
1144,data_403.png,40.98455148,0.923401535
1510,data_7269.png,40.98373458,0.931186914
1683,data_85.png,40.98164735,0.925520122
463,data_12678.png,40.97757485,0.927108288
1029,data_3436.png,40.96613438,0.926915526
1147,data_4374.png,40.96523624,0.925823569
1496,data_7255.png,40.9615963,0.926481962
1738,data_9240.png,40.9578118,0.927733302
1424,data_6283.png,40.95432802,0.923827052
430,data_12645.png,40.94999093,0.937022924
1398,data_5961.png,40.94879834,0.923582256
30,data_10426.png,40.94795662,0.926816344
1260,data_4940.png,40.94556114,0.925261855
609,data_13651.png,40.94518383,0.927351952
1,data_100.png,40.94059408,0.925973117
55,data_10492.png,40.93412006,0.924546242
1183,data_4810.png,40.93235718,0.928021312
1573,data_7503.png,40.93143527,0.938989341
749,data_14951.png,40.93012426,0.927678287
1625,data_7904.png,40.92951072,0.923255086
1330,data_5305.png,40.92946553,0.928956866
976,data_2957.png,40.92624129,0.925728977
1332,data_5307.png,40.92508569,0.927942693
983,data_3077.png,40.92488724,0.923482418
1728,data_9036.png,40.91949117,0.922615886
273,data_11957.png,40.9169261,0.926613688
577,data_13619.png,40.91642678,0.923494995
386,data_12601.png,40.91616576,0.926159084
967,data_2949.png,40.91603593,0.923816204
1420,data_6279.png,40.90950281,0.921737671
310,data_12429.png,40.90861215,0.930940628
542,data_13324.png,40.90665406,0.93706131
630,data_13672.png,40.9015799,0.92547071
1586,data_7516.png,40.90068072,0.932937622
1411,data_5974.png,40.90007508,0.922185063
138,data_10627.png,40.89537423,0.921281934
721,data_14923.png,40.89245369,0.932253778
438,data_12653.png,40.89115988,0.937534928
615,data_13657.png,40.89082652,0.923129082
24,data_104.png,40.88711674,0.920912147
999,data_3093.png,40.88564356,0.924300551
1190,data_4817.png,40.88307778,0.928945482
1651,data_7930.png,40.87606227,0.922692001
768,data_14986.png,40.87306003,0.928232372
1284,data_4964.png,40.87274193,0.926419199
1588,data_7518.png,40.87180553,0.934971511
336,data_12518.png,40.86780787,0.924278438
1384,data_5359.png,40.86527046,0.926914573
23,data_103.png,40.86492155,0.924005985
548,data_13330.png,40.86462719,0.935637891
394,data_12609.png,40.85928061,0.923874557
447,data_12662.png,40.85890756,0.930875182
978,data_2959.png,40.84938144,0.924543023
308,data_12427.png,40.84840825,0.930109024
1243,data_4870.png,40.8466727,0.922144115
309,data_12428.png,40.84509322,0.929434776
1291,data_5230.png,40.84250058,0.928678751
988,data_3082.png,40.84064315,0.928138137
992,data_3086.png,40.83392798,0.925973058
997,data_3091.png,40.83109435,0.927492499
445,data_12660.png,40.82582063,0.935848176
65,data_10554.png,40.81848537,0.920762062
1377,data_5352.png,40.81788291,0.925726831
